@context
jams.components.core.TemporalContext	TimeLoop	2313
@ancestors
@filters
@attributes
ID	precip	svRain	svSnow	tmean	tmax	tmin	rhum	wind	throughfallRain	throughfallSnow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	snowMelt_G	glacierRunoff	iceRunoff	rainRunoff	snowStorage_G	satMPS	satLPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1_w	catchmentRD2_w	catchmentRG1_w	catchmentRG2_w	channelStorage_w	catchmentSimRunoff_qm	catchmentObsRunoff	rs	ra	snowET_N	snowET_G	glacStorage	actDPS	snowCoverAreaT	modisSnow	
@types
JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2009-06-01 00:00	0.589287	0.588198	0.001089	9.904913	14.911163	3.211163	2.850735	5.310000	0.000000	0.000000	24.530116	11.546054	6.167614	6.567211	0.569290	0.000000	0.000000	0.063986	0.522501	0.000000	0.000000	0.000000	0.000010	0.000226	0.067225	0.066211	0.000788	0.000000	0.001379	0.000000	50.462823	0.000000	0.000000	19.530188	523.730254	0.001970	0.000000	0.203976	0.044039	0.184168	10.831564	190.000000	107.011156	15.963973	0.000000	0.000000	0.001786	0.004419	0.000000	2099000000.000000	
2009-06-02 00:00	1.941273	1.870272	0.071001	8.831997	14.611163	1.511163	11.471201	5.310000	0.000000	0.000000	24.529350	12.142913	5.438295	5.612078	1.247639	0.000000	0.000000	1.446882	0.483494	0.000000	0.001156	0.000230	0.254176	0.003251	0.117466	0.113737	0.000478	0.000000	0.957141	0.003528	50.079624	0.210440	0.828945	19.191098	524.439932	0.033093	0.001798	0.308032	0.066949	0.271805	17.759340	192.000000	106.965756	15.963973	0.000000	0.000000	0.007168	0.108041	0.000000	1955250000.000000	
2009-06-03 00:00	0.169126	0.169126	0.000000	8.824705	16.211163	2.411163	65.438184	5.310000	0.000000	0.000000	24.527988	13.768415	3.261231	2.836906	0.464806	0.000000	0.000000	0.074248	0.094878	0.000000	0.000000	0.000000	0.000230	0.002329	0.163020	0.160401	0.000290	0.000000	0.954098	0.001148	49.933744	0.067377	0.247778	18.844693	524.578741	0.032754	0.001845	0.338338	0.074128	0.266502	19.370873	175.700000	106.919103	15.963973	0.000000	0.000000	-0.002619	0.029435	0.000000	1955250000.000000	
2009-06-04 00:00	4.202562	3.506481	0.696081	5.716372	14.611163	0.311163	25.388779	5.310000	0.000000	0.000000	24.526047	12.983119	4.316665	4.212250	1.559598	0.000000	0.000000	3.283411	0.896083	0.000000	0.000594	0.000226	0.975062	0.008157	0.181774	0.173441	0.000176	0.000181	0.962205	0.007095	50.354886	0.404924	1.725728	18.525973	526.177563	0.107960	0.005573	0.345858	0.076560	0.304881	23.222232	165.500000	106.858612	15.963973	0.000000	0.000000	0.014555	0.216840	0.000000	1955250000.000000	
2009-06-05 00:00	1.195176	1.195176	0.000000	1.334080	8.011163	-1.188837	7.105864	5.310000	0.000000	0.000000	24.523548	12.579819	4.003468	3.906216	0.704226	0.000000	0.000000	1.084217	0.110958	0.000000	0.000594	0.000226	0.000000	0.005845	0.148472	0.142521	0.000107	0.000037	0.956864	0.003653	50.112904	0.201585	1.071702	18.191664	527.138691	0.161446	0.007164	0.342872	0.076846	0.292767	25.491644	160.900000	106.791464	15.963973	0.000000	0.000143	-0.005951	0.097836	0.000000	1955250000.000000	
2009-06-06 00:00	0.045040	0.028428	0.016612	5.064288	10.211163	-0.488837	4.254390	5.310000	0.000000	0.000000	24.520506	12.161787	4.928030	5.006489	0.624159	0.000000	0.000000	0.000000	0.044782	0.000000	0.000594	0.000226	0.000000	0.004188	0.133705	0.129452	0.000065	0.000258	0.947982	0.000943	49.694605	0.053355	0.215624	17.854113	527.245942	0.037741	0.002589	0.339176	0.076819	0.260367	19.772108	147.000000	106.717594	15.963973	0.000000	0.000037	-0.004253	0.024298	0.000000	1955250000.000000	
2009-06-07 00:00	0.000000	0.000000	0.000000	6.731997	10.911163	3.211163	3.148833	5.310000	0.000000	0.000000	24.516939	11.933367	5.368967	5.560634	0.575817	0.000000	0.000000	0.000000	0.000000	0.000000	0.000594	0.000226	0.000000	0.003001	0.140322	0.137282	0.000039	0.000000	0.937762	0.000445	49.211681	0.025687	0.104336	17.518666	527.238029	0.012377	0.000851	0.336651	0.077030	0.252404	18.497531	135.600000	106.639033	15.963973	0.000000	0.000258	-0.003040	0.023300	0.000000	1955250000.000000	
2009-06-08 00:00	0.173173	0.167595	0.005578	8.938247	12.511163	3.611163	2.915343	5.310000	0.000000	0.000000	24.512862	11.729105	5.933251	6.288068	0.799145	0.000000	0.000000	0.000000	0.172192	0.000000	0.000000	0.000000	0.000226	0.002428	0.164664	0.162212	0.000024	0.000000	0.926810	0.000357	48.692805	0.020808	0.089612	17.186658	527.209670	0.007840	0.000354	0.333567	0.077117	0.250009	18.149527	133.000000	106.555018	15.963973	0.000000	0.000000	-0.001471	0.028146	0.000000	1955250000.000000	
2009-06-09 00:00	0.123652	0.121604	0.002048	9.428872	14.211163	3.511163	4.371742	5.310000	0.000000	0.000000	24.508291	11.832637	5.995161	6.368790	0.760624	0.000000	0.000000	0.000000	0.122943	0.000000	0.000000	0.000000	0.000000	0.001941	0.195233	0.193278	0.000014	0.000000	0.915783	0.000394	48.170119	0.022965	0.105335	16.858777	527.190436	0.008587	0.000289	0.330195	0.077146	0.249346	18.034291	121.000000	106.458243	15.963973	0.000000	0.000000	-0.001247	0.037095	0.000000	1955250000.000000	
2009-06-10 00:00	0.201486	0.198331	0.003154	9.462205	15.411163	2.311163	5.008411	5.310000	0.000000	0.000000	24.503240	11.914252	5.983611	6.354420	0.823629	0.000000	0.000000	0.000000	0.200341	0.000000	0.000000	0.000000	0.000000	0.001715	0.226430	0.224706	0.000009	0.000000	0.905269	0.000457	47.669770	0.026688	0.124620	16.534924	527.184116	0.012240	0.000455	0.326743	0.077166	0.250285	18.050982	147.000000	106.359338	15.963973	0.000000	0.000000	-0.000579	0.048835	0.000000	1729500000.000000	
2009-06-11 00:00	0.087681	0.087368	0.000313	10.363247	15.611163	3.711163	5.544675	5.310000	0.000000	0.000000	24.497722	11.864039	6.182807	6.623288	0.744508	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.001287	0.257197	0.255787	0.000123	0.000000	0.894293	0.000522	47.148177	0.030564	0.139743	16.214762	527.186504	0.018369	0.000805	0.323228	0.077183	0.252833	18.180143	157.800000	106.256841	15.963973	0.000000	0.000000	-0.000907	0.061432	0.000000	1729500000.000000	
2009-06-12 00:00	0.045040	0.044916	0.000124	10.512205	15.011163	4.311163	13.745847	5.310000	0.000000	0.000000	24.491750	12.253021	5.763997	6.052809	0.650012	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000940	0.280124	0.279033	0.000151	0.000000	0.884503	0.000568	46.687091	0.033237	0.153318	15.898315	527.196694	0.026049	0.001114	0.319616	0.077189	0.256066	18.370104	205.000000	106.153466	15.963973	0.000000	0.000000	-0.000833	0.073197	0.000000	1729500000.000000	
2009-06-13 00:00	0.108013	0.105458	0.002554	9.160122	16.011163	2.911163	22.812552	5.310000	0.000000	0.000000	24.485334	12.753568	5.034975	5.096639	0.610044	0.000000	0.000000	0.000000	0.107407	0.000000	0.000000	0.000000	0.000000	0.000845	0.297280	0.296344	0.000092	0.000000	0.876882	0.000627	46.325509	0.036667	0.166781	15.585622	527.215761	0.035139	0.001597	0.315940	0.077191	0.260007	18.625708	232.500000	106.051110	15.963973	0.000000	0.000000	-0.000331	0.085238	0.000000	1729500000.000000	
2009-06-14 00:00	1.277373	1.216779	0.060594	7.966372	15.511163	3.011163	29.363432	5.310000	0.000000	0.000000	24.478485	13.038909	4.588205	4.560962	1.336140	0.000000	0.000000	0.336292	0.933627	0.000000	0.000000	0.000000	0.047491	0.002718	0.305046	0.302272	0.000056	0.000000	0.873519	0.001418	46.167414	0.082133	0.320502	15.279611	527.383730	0.055308	0.002393	0.312482	0.077263	0.269332	19.387397	216.000000	105.947178	15.963973	0.000000	0.000000	0.004680	0.117414	0.000000	1729500000.000000	
2009-06-15 00:00	0.044524	0.041453	0.003071	7.496580	11.111163	3.211163	4.934091	5.310000	0.000000	0.000000	24.471213	12.059263	5.497684	5.768650	0.621926	0.000000	0.000000	0.000000	0.044192	0.000000	0.000000	0.000000	0.000000	0.002034	0.279570	0.277503	0.000034	0.000028	0.864995	0.000839	45.757478	0.048880	0.200860	14.976171	527.427881	0.051345	0.002503	0.308182	0.077132	0.263724	19.028437	192.000000	105.817659	15.963973	0.000000	0.000000	-0.001764	0.087652	0.000000	1729500000.000000	
2009-06-16 00:00	0.094561	0.093744	0.000818	9.819497	13.211163	7.111163	2.217479	5.310000	0.000000	0.000000	24.463527	11.603855	6.201780	6.716213	0.732419	0.000000	0.000000	0.000000	0.094030	0.000000	0.000000	0.000000	0.000000	0.001570	0.286300	0.284657	0.000073	0.000000	0.855072	0.000692	45.280382	0.040399	0.171615	14.681928	527.430925	0.047140	0.002355	0.304363	0.077122	0.259574	18.673928	159.000000	105.647224	15.963973	0.000000	0.000028	-0.001112	0.085037	0.000000	1729500000.000000	
2009-06-17 00:00	0.182281	0.172625	0.009656	8.502830	13.811163	2.611163	5.037400	5.310000	0.000000	0.000000	24.455433	11.945610	5.729752	6.093645	0.747564	0.000000	0.000000	0.000000	0.181250	0.000000	0.000000	0.000000	0.000000	0.001417	0.288484	0.287023	0.000045	0.000000	0.846664	0.000666	44.875299	0.038928	0.168040	14.398686	527.417599	0.045780	0.002262	0.300631	0.077134	0.257252	18.449794	157.800000	105.457813	15.963973	0.000000	0.000000	-0.000430	0.086363	0.000000	1729500000.000000	
2009-06-18 00:00	0.206303	0.203254	0.003048	9.500747	14.811163	2.811163	5.628667	5.310000	0.000000	0.000000	24.446940	11.913533	5.955200	6.396897	0.793695	0.000000	0.000000	0.000000	0.205131	0.000000	0.000000	0.000000	0.000000	0.001347	0.300033	0.298658	0.000027	0.000000	0.838026	0.000674	44.458382	0.039404	0.169558	14.133699	527.385438	0.046188	0.002304	0.296877	0.077140	0.255829	18.306922	159.000000	105.235539	15.963973	0.000000	0.000000	-0.000203	0.089875	0.000000	1610750000.000000	
2009-06-19 00:00	1.008199	0.947881	0.060318	7.438247	15.611163	2.611163	16.320924	5.310000	0.000000	0.000000	24.438051	12.628831	5.039779	5.214062	1.217747	0.000000	0.000000	0.240872	0.761753	0.000000	0.000000	0.000000	0.041708	0.002546	0.304602	0.302040	0.000016	0.000000	0.833686	0.001215	44.247254	0.070391	0.275558	13.892006	527.436000	0.058387	0.002597	0.293778	0.077208	0.260535	18.716821	153.000000	104.994765	15.963973	0.000000	0.000000	0.003013	0.113503	0.000000	1610750000.000000	
2009-06-20 00:00	0.512265	0.512265	0.000000	4.414288	13.011163	1.111163	6.412670	5.310000	0.000000	0.000000	24.428773	12.363157	4.718814	4.864054	0.650093	0.000000	0.000000	0.329083	0.183182	0.000000	0.000000	0.000000	0.000000	0.001824	0.279314	0.277480	0.000010	0.000000	0.829378	0.001498	44.052301	0.083203	0.351353	13.664354	527.547056	0.076950	0.003508	0.290986	0.077554	0.262101	19.454617	154.700000	104.735491	15.963973	0.000000	0.000000	-0.001834	0.102738	0.000000	1610750000.000000	
2009-06-21 00:00	0.087681	0.085149	0.002532	9.027830	14.911163	2.611163	3.270886	5.310000	0.000000	0.000000	24.419108	11.750220	5.945684	6.454963	0.690898	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.001449	0.290454	0.288998	0.000006	0.000000	0.821024	0.000839	43.645493	0.048289	0.200889	13.454047	527.486907	0.053680	0.002797	0.288007	0.077606	0.253856	18.288720	157.800000	104.443145	15.963973	0.000000	0.000000	-0.000953	0.087395	0.000000	1610750000.000000	
2009-06-22 00:00	0.123652	0.123281	0.000371	10.460122	16.111163	3.211163	2.856324	5.310000	0.000000	0.000000	24.409060	11.594956	6.340357	7.010936	0.758050	0.000000	0.000000	0.000000	0.122943	0.000000	0.000000	0.000000	0.000000	0.001120	0.312486	0.311197	0.000170	0.000000	0.812036	0.000719	43.207254	0.041854	0.178170	13.264704	527.379158	0.049003	0.002513	0.285566	0.077707	0.251756	17.972412	203.000000	104.127745	15.963973	0.000000	0.000000	-0.000581	0.093456	0.000000	1610750000.000000	
2009-06-23 00:00	0.087681	0.087352	0.000329	10.334080	16.711163	3.611163	6.382149	5.310000	0.000000	0.000000	24.398630	11.967485	6.166025	6.775496	0.700989	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.000869	0.332733	0.331656	0.000208	0.000000	0.803673	0.000733	42.797502	0.042806	0.181144	13.089451	527.252944	0.052342	0.002855	0.283066	0.077748	0.253946	18.025313	205.000000	103.789642	15.963973	0.000000	0.000000	-0.000575	0.104064	0.000000	1610750000.000000	
2009-06-24 00:00	1.454932	1.454403	0.000529	11.606997	18.311163	3.911163	6.800083	5.310000	0.000000	0.000000	24.387819	11.894598	6.473291	7.217744	1.279668	0.000000	0.000000	0.931221	0.515515	0.000000	0.000000	0.000000	0.003483	0.000623	0.366307	0.362333	0.003351	0.000000	0.799939	0.002652	42.605298	0.157280	0.541080	12.936961	527.462620	0.080805	0.004093	0.281203	0.077964	0.280304	19.240880	151.600000	103.415904	15.963973	0.000000	0.000000	0.004222	0.187185	0.000000	1610750000.000000	
2009-06-25 00:00	0.045040	0.045040	0.000000	12.762205	19.211163	5.111163	7.077464	5.310000	0.000000	0.000000	24.376628	11.759802	6.736674	7.612363	0.794583	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000446	0.399980	0.397400	0.002134	0.000000	0.790779	0.001371	42.155474	0.080666	0.282521	12.788275	527.401131	0.084548	0.004433	0.277855	0.077756	0.271020	19.263695	168.000000	103.005428	15.963973	0.000000	0.000000	-0.002322	0.138312	0.000000	1610750000.000000	
2009-06-26 00:00	0.000000	0.000000	0.000000	12.795538	19.011163	5.411163	10.196218	5.310000	0.000000	0.000000	24.365054	12.046327	6.618354	7.471772	0.675752	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000320	0.426892	0.425278	0.001294	0.000000	0.781925	0.001111	41.720142	0.065029	0.236071	12.639611	527.286798	0.087765	0.005023	0.275129	0.077715	0.271947	19.308823	280.500000	102.544826	15.963973	0.000000	0.000000	-0.001614	0.156513	0.000000	1482250000.000000	
2009-06-27 00:00	0.087681	0.087681	0.000000	12.994497	19.811163	4.611163	12.132270	5.310000	0.000000	0.000000	24.353095	12.133815	6.566153	7.430574	0.747466	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.000229	0.454134	0.452922	0.000983	0.000000	0.773569	0.001087	41.307968	0.063508	0.235333	12.496738	527.157341	0.096037	0.007548	0.272550	0.077746	0.278343	19.666243	280.500000	102.008104	15.963973	0.000000	0.000000	-0.000709	0.175769	0.000000	1482250000.000000	
2009-06-28 00:00	0.045040	0.045040	0.000000	15.102830	20.711163	9.711163	6.793169	5.310000	0.000000	0.000000	24.340749	11.481967	7.361695	8.652773	0.815126	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000164	0.490977	0.490115	0.000698	0.000000	0.763501	0.001106	40.815089	0.064578	0.239655	12.365694	527.014562	0.105467	0.009264	0.269783	0.077742	0.283214	20.029087	282.000000	101.384187	15.963973	0.000000	0.000000	-0.000604	0.194582	0.000000	1482250000.000000	
2009-06-29 00:00	0.243809	0.243808	0.000001	12.506997	16.911163	7.311163	24.801696	5.310000	0.000000	0.000000	24.328012	12.626890	5.681262	6.221114	0.780636	0.000000	0.000000	0.000000	0.242431	0.000000	0.000000	0.000000	0.000000	0.000118	0.490614	0.489531	0.000965	0.000000	0.757788	0.001169	40.532962	0.068263	0.256053	12.243192	526.876931	0.116230	0.010029	0.267035	0.077726	0.288187	20.408804	283.000000	100.599812	15.963973	0.000000	0.000000	0.000295	0.209256	0.000000	1482250000.000000	
2009-06-30 00:00	0.146311	0.146035	0.000276	10.737205	15.611163	3.611163	18.726097	5.310000	0.000000	0.000000	24.314879	12.380573	5.569420	6.135086	0.681136	0.000000	0.000000	0.000000	0.145485	0.000000	0.000000	0.000000	0.000000	0.000117	0.475133	0.474151	0.000865	0.000000	0.752251	0.001267	40.258905	0.073879	0.258650	12.120931	526.724150	0.122371	0.013908	0.264265	0.077786	0.291611	20.725588	285.500000	100.146905	15.963973	0.000000	0.000000	-0.000156	0.210159	0.000000	1482250000.000000	
2009-07-01 00:00	0.103670	0.102975	0.000694	10.570985	16.830360	2.630360	10.516571	5.140000	0.000000	0.000000	24.042458	11.903163	5.881707	6.699157	0.681797	0.000000	0.000000	0.000000	0.103088	0.000000	0.000000	0.000000	0.000000	0.000188	0.462110	0.461313	0.000609	0.000000	0.746053	0.001330	39.949225	0.077553	0.259088	11.991173	526.564836	0.123155	0.019824	0.261258	0.077797	0.292954	20.885995	284.500000	99.810214	16.491964	0.000000	0.000000	-0.000216	0.204963	0.000000	1482250000.000000	
2009-07-02 00:00	0.045040	0.043761	0.001279	9.567860	14.830360	2.630360	8.752560	5.140000	0.000000	0.000000	24.028596	11.953590	5.774782	6.603811	0.610160	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000208	0.436889	0.436312	0.000370	0.000000	0.740159	0.001434	39.650348	0.083538	0.260419	11.850696	526.401499	0.120330	0.023255	0.258856	0.077771	0.291102	20.807077	266.000000	99.552410	16.491964	0.000000	0.000000	-0.000319	0.194527	0.000000	1482250000.000000	
2009-07-03 00:00	0.045040	0.044386	0.000654	10.080360	14.330360	4.230360	3.838417	5.140000	0.000000	0.000000	24.014317	11.514838	6.106321	7.118670	0.648733	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000222	0.416330	0.415884	0.000224	0.000000	0.733683	0.001490	39.322566	0.087503	0.256315	11.713712	526.221632	0.114052	0.024487	0.256029	0.077731	0.285944	20.464256	231.000000	99.356375	16.491964	0.000000	0.000000	-0.000188	0.180146	0.000000	1482250000.000000	
2009-07-04 00:00	0.678803	0.666800	0.012003	8.889735	14.230360	1.830360	8.698884	5.140000	0.000000	0.000000	23.999612	11.978165	5.624005	6.436814	1.066454	0.000000	0.000000	0.133471	0.542283	0.000000	0.000000	0.000000	0.020325	0.000819	0.394164	0.392926	0.000420	0.000000	0.729830	0.001815	39.120015	0.106953	0.296859	11.582212	526.071108	0.113686	0.024937	0.253176	0.077749	0.284230	20.345017	198.000000	99.209952	16.491964	0.000000	0.000000	0.001810	0.180623	0.000000	1238000000.000000	
2009-07-05 00:00	0.087681	0.086918	0.000763	10.416818	17.030360	4.630360	5.768623	5.140000	0.000000	0.000000	23.984472	11.591660	6.089914	7.098149	0.688615	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.000676	0.395944	0.394940	0.000328	0.000000	0.723844	0.001687	38.815630	0.099818	0.268379	11.442228	525.882996	0.105300	0.025006	0.249966	0.077657	0.277269	19.841629	150.000000	99.106359	16.491964	0.000000	0.000000	-0.000502	0.163506	0.000000	1238000000.000000	
2009-07-06 00:00	0.045040	0.045037	0.000003	12.786610	18.130360	6.530360	3.565334	5.140000	0.000000	0.000000	23.968888	11.253151	6.826947	8.199075	0.726168	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000484	0.414046	0.413261	0.000300	0.000000	0.716461	0.001688	38.442295	0.100032	0.260964	11.301495	525.678376	0.101008	0.024991	0.247095	0.077645	0.274054	19.530084	131.000000	99.048612	16.491964	0.000000	0.000000	-0.000527	0.166850	0.000000	1238000000.000000	
2009-07-07 00:00	0.000000	0.000000	0.000000	13.466818	17.830360	7.230360	5.494999	5.140000	0.000000	0.000000	23.952848	11.399297	6.919350	8.320550	0.690888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000347	0.430589	0.430059	0.000182	0.000000	0.709128	0.001726	38.071274	0.102284	0.272129	11.153992	525.476723	0.101877	0.025052	0.244348	0.077644	0.273827	19.451290	130.000000	99.028706	16.491964	0.000000	0.000000	-0.000529	0.175518	0.000000	1238000000.000000	
2009-07-08 00:00	0.480188	0.480188	0.000000	13.768902	17.830360	10.030360	2.693610	5.140000	0.000000	0.000000	23.936340	11.019217	7.123849	8.665651	1.122828	0.000000	0.000000	0.041168	0.436863	0.000000	0.000000	0.000000	0.000000	0.000249	0.446441	0.445233	0.000959	0.000000	0.702382	0.001890	37.728623	0.111774	0.298248	11.028402	525.264551	0.107975	0.025446	0.242493	0.077655	0.277326	19.652667	133.600000	99.044857	16.491964	0.000000	0.000000	0.000949	0.190762	0.000000	1238000000.000000	
2009-07-09 00:00	0.000987	0.000987	0.000000	12.295985	17.730360	4.930360	8.992162	5.140000	0.000000	0.000000	23.919353	11.621514	6.395242	7.513458	0.624233	0.000000	0.000000	0.000000	0.000983	0.000000	0.000000	0.000000	0.000000	0.000178	0.450822	0.450060	0.000584	0.000000	0.696614	0.001936	37.436551	0.114493	0.300632	10.902263	525.043172	0.111877	0.026602	0.240959	0.077887	0.279689	19.815413	138.800000	99.099837	16.491964	0.000000	0.000000	-0.000757	0.195262	0.000000	1238000000.000000	
2009-07-10 00:00	0.045040	0.045039	0.000002	13.010568	19.830360	5.230360	16.580249	5.140000	0.000000	0.000000	23.901874	12.008992	6.175980	7.139524	0.630946	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000128	0.468089	0.467506	0.000455	0.000000	0.691599	0.002051	37.181745	0.121364	0.306529	10.779966	524.814929	0.117449	0.028703	0.239618	0.077996	0.284173	20.094493	171.000000	99.191341	16.491964	0.000000	0.000000	-0.000325	0.207165	0.000000	1238000000.000000	
2009-07-11 00:00	0.545552	0.545552	0.000000	14.482443	20.230360	6.030360	10.667354	5.140000	0.000000	0.000000	23.883888	11.549816	6.852950	8.150789	1.120635	0.000000	0.000000	0.061276	0.481194	0.000000	0.000000	0.000000	0.000000	0.000092	0.492324	0.490743	0.001489	0.000000	0.686391	0.002337	36.914068	0.138443	0.328529	10.639575	524.601645	0.125991	0.040828	0.237734	0.078051	0.296942	20.910763	228.000000	99.324906	16.491964	0.000000	0.000000	0.001502	0.229980	0.000000	1238000000.000000	
2009-07-12 00:00	0.087681	0.087680	0.000001	13.254318	18.530360	8.630360	6.874984	5.140000	0.000000	0.000000	23.865382	11.429160	6.779193	8.078997	0.736767	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.000066	0.496831	0.495665	0.001101	0.000000	0.680710	0.002407	36.623446	0.142461	0.316876	10.496642	524.366932	0.133053	0.050743	0.235947	0.078005	0.304451	21.566878	229.500000	99.497182	16.491964	0.000000	0.000000	-0.000664	0.235978	0.000000	1012750000.000000	
2009-07-13 00:00	0.123652	0.123582	0.000070	12.147027	16.530360	6.630360	6.135406	5.140000	0.000000	0.000000	23.846339	11.368587	6.503733	7.663843	0.727842	0.000000	0.000000	0.000000	0.122943	0.000000	0.000000	0.000000	0.000000	0.000047	0.485733	0.484740	0.000946	0.000000	0.675802	0.002544	36.373749	0.151225	0.317787	10.354229	524.122429	0.136956	0.055468	0.233418	0.077943	0.307199	21.828500	202.000000	99.715820	16.491964	0.000000	0.000000	-0.000285	0.237890	0.000000	1012750000.000000	
2009-07-14 00:00	0.000000	0.000000	0.000000	11.326193	17.130360	3.330360	16.047905	5.140000	0.000000	0.000000	23.826746	12.001575	5.811239	6.606438	0.530512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000034	0.475310	0.474702	0.000574	0.000000	0.672227	0.002699	36.189050	0.160768	0.325902	10.209730	523.880090	0.140171	0.057623	0.230618	0.077896	0.308473	21.937861	169.900000	99.985059	16.491964	0.000000	0.000000	-0.000608	0.236866	0.000000	1012750000.000000	
2009-07-15 00:00	0.045040	0.045039	0.000001	13.136610	20.430360	4.630360	9.210895	5.140000	0.000000	0.000000	23.806584	11.463803	6.588118	7.719387	0.658884	0.000000	0.000000	0.000000	0.044782	0.000000	0.000000	0.000000	0.000000	0.000024	0.491436	0.490962	0.000450	0.000000	0.667438	0.002767	35.945393	0.164988	0.326389	10.066138	523.632556	0.141397	0.058744	0.227765	0.077853	0.307931	21.913984	162.000000	100.264439	16.491964	0.000000	0.000000	-0.000216	0.239318	0.000000	1012750000.000000	
2009-07-16 00:00	0.087681	0.087681	0.000000	14.217860	21.330360	6.130360	5.444971	5.140000	0.000000	0.000000	23.785838	11.154854	7.098408	8.492986	0.751552	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.000017	0.514216	0.513728	0.000470	0.000000	0.661867	0.002840	35.663225	0.169517	0.330297	9.923573	523.381829	0.144764	0.059673	0.224995	0.077828	0.309533	21.979041	192.000000	100.537170	16.491964	0.000000	0.000000	0.000015	0.251002	0.000000	1012750000.000000	
2009-07-17 00:00	0.000000	0.000000	0.000000	13.264735	19.330360	4.630360	9.308425	5.140000	0.000000	0.000000	23.764490	11.528443	6.676591	7.843022	0.615715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.518462	0.518164	0.000285	0.000000	0.657246	0.002925	35.427276	0.174801	0.333380	9.784727	523.124852	0.151504	0.060919	0.222333	0.077815	0.313902	22.209167	194.000000	100.823473	16.491964	0.000000	0.000000	-0.000298	0.263073	0.000000	1012750000.000000	
2009-07-18 00:00	0.000000	0.000000	0.000000	14.438693	22.430360	5.430360	9.731128	5.140000	0.000000	0.000000	23.742523	11.400889	6.907302	8.129883	0.642557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.542407	0.542225	0.000173	0.000000	0.652426	0.002969	35.185015	0.177558	0.332311	9.658148	522.850983	0.160033	0.062249	0.219827	0.077794	0.319258	22.526882	188.000000	101.112323	16.491964	0.000000	0.000000	-0.000182	0.277394	0.000000	1012750000.000000	
2009-07-19 00:00	0.087681	0.087681	0.000000	14.103277	21.630360	5.730360	18.011406	5.140000	0.000000	0.000000	23.719917	11.853351	6.346502	7.239087	0.655960	0.000000	0.000000	0.000000	0.087179	0.000000	0.000000	0.000000	0.000000	0.000006	0.556740	0.556431	0.000303	0.000000	0.648955	0.003019	35.008134	0.180498	0.337672	9.547398	522.560403	0.172586	0.063508	0.219069	0.078064	0.330212	23.104197	192.000000	101.473602	16.491964	0.000000	0.000000	0.000193	0.296224	0.000000	1012750000.000000	
